,User-ID,ISBN,Book-Rating,country
38443,123981,77,7,USA
38444,123981,1470,6,USA
38445,123981,762,5,USA
38446,123981,1632,9,USA
38447,123981,3364,8,USA
38448,123981,3789,10,USA
38449,123981,5112,9,USA
38450,123981,3745,9,USA
38451,123981,1608,5,USA
38452,123981,381,7,USA
38453,123981,6132,8,USA
38454,123981,6786,8,USA
38455,123981,5047,8,USA
38456,123981,1264,7,USA
38457,123981,4471,9,USA
38458,123981,2692,8,USA
38459,123981,1242,8,USA
38460,123981,1589,9,USA
38461,123981,2956,9,USA
38462,123981,4562,9,USA
38463,123981,3975,9,USA
38464,123981,2856,8,USA
38465,123981,1047,9,USA
38466,123981,264,9,USA
38467,123981,5798,10,UK
38468,123981,5996,9,USA
38469,123981,281,8,USA
38470,123981,2053,8,USA
38471,123981,3436,9,USA
38472,123981,4925,9,USA
38473,123981,611,9,USA
38474,123981,6373,8,USA
38475,123981,198,9,USA
38476,123981,2272,9,unknown
38477,123981,661,6,USA
38478,123981,4143,9,unknown
38479,123981,1049,7,USA
38480,123981,5883,8,other
38481,123981,2173,6,USA
38482,123981,506,9,unknown
38483,123981,149,6,USA
38484,123981,6252,7,USA
38485,123981,5797,5,USA
38486,123981,2158,9,USA
38487,123988,4823,7,UK
38488,123988,301,7,USA
38489,123988,1330,6,other
38490,123988,1186,9,other
38491,123988,1245,3,UK
38492,123988,1103,3,other
38493,123988,6525,6,other
38494,123988,1363,8,USA
38495,123988,4223,6,USA
38496,123988,941,8,USA
38497,123988,5165,6,USA
38498,124048,6589,5,UK
38499,124048,5212,5,USA
38500,124048,6,5,USA
38501,124048,379,7,USA
38502,124048,1855,7,USA
38503,124048,2870,8,USA
38504,124048,4575,8,USA
38505,124066,1620,4,USA
38506,124066,2070,8,USA
38507,124066,4022,8,USA
38508,124066,3086,8,USA
38509,124066,1914,5,USA
38510,124066,2305,5,USA
38511,124066,614,6,USA
38512,124066,6628,5,unknown
38513,124066,3866,5,unknown
38514,124078,6600,9,USA
38515,124078,3602,10,UK
38516,124078,6561,10,other
38517,124078,2384,8,UK
38518,124078,6281,10,USA
38519,124078,865,9,USA
38520,124078,274,10,USA
38521,124078,397,10,USA
38522,124078,6787,8,Canada
38523,124078,3904,9,USA
38524,124078,4991,9,USA
38525,124078,4641,9,USA
38526,124078,1089,10,USA
38527,124078,469,10,UK
38528,124078,668,8,USA
38529,124078,3742,8,USA
38530,124078,5785,10,USA
38531,124078,3897,10,USA
38532,124078,4571,10,USA
38533,124078,434,10,UK
38534,124078,96,10,USA
38535,124078,2797,7,USA
38536,124078,3387,10,USA
38537,124078,6249,10,unknown
38538,124078,1436,9,USA
38539,124078,4909,9,USA
38540,124078,924,9,other
38541,124078,2524,10,USA
38542,124078,3388,10,USA
38543,124078,3389,10,USA
38544,124078,4322,10,USA
38545,124078,4849,9,USA
38546,124078,6617,9,USA
38547,124078,3382,10,USA
38548,124078,851,10,USA
38549,124078,3383,10,USA
38550,124078,852,10,USA
38551,124078,20,9,USA
38552,124078,6085,10,USA
38553,124079,158,5,other
38554,124079,1122,8,USA
38555,124079,72,7,UK
38556,124079,4630,7,other
38557,124079,6333,7,USA
38558,124079,5615,9,unknown
38559,124079,41,9,USA
38560,124079,6684,6,USA
38561,124079,20,6,USA
38562,124079,6262,9,USA
38563,124175,50,7,USA
38564,124175,6297,8,USA
38565,124175,1193,8,USA
38566,124175,938,4,USA
38567,124175,52,8,UK
38568,124175,592,7,USA
38569,124175,5440,5,UK
38570,124207,1441,8,USA
38571,124207,3351,8,USA
38572,124207,1002,8,USA
38573,124207,1045,8,USA
38574,124207,2233,9,USA
38575,124259,639,6,UK
38576,124259,1429,6,USA
38577,124259,3564,5,USA
38578,124259,1268,3,USA
38579,124259,378,2,Ireland
38580,124259,4198,5,USA
38581,124259,1565,7,USA
38582,124259,6215,5,USA
38583,124259,3177,6,USA
38584,124259,4167,5,USA
38585,124259,1836,6,USA
38586,124259,1211,4,USA
38587,124298,1490,10,USA
38588,124298,411,8,unknown
38589,124298,6425,10,USA
38590,124298,235,10,USA
38591,124298,160,8,USA
38592,124298,51,8,USA
38593,124298,1066,10,USA
38594,124298,2407,10,USA
38595,124298,3442,6,USA
38596,124298,3071,9,Canada
38597,124298,781,10,USA
38598,124298,2983,7,USA
38599,124298,1074,8,USA
38600,124298,3589,7,USA
38601,124298,1816,9,USA
38602,124310,4622,9,USA
38603,124310,3758,7,USA
38604,124310,395,6,USA
38605,124310,1660,7,USA
38606,124310,2919,6,UK
38607,124310,5016,8,USA
38608,124310,729,8,USA
38609,124310,178,9,USA
38610,124310,1829,9,USA
38611,124310,439,7,USA
38612,124310,4044,7,USA
38613,124310,4830,8,USA
38614,124310,445,7,USA
38615,124310,1006,8,unknown
38616,124310,4314,7,USA
38617,124310,4755,7,USA
38618,124310,3800,9,other
38619,124310,1362,10,USA
38620,124310,6755,10,USA
38621,124310,4623,9,USA
38622,124310,1322,8,USA
38623,124310,1576,8,USA
38624,124310,4440,7,USA
38625,124310,6716,8,unknown
38626,124322,1108,10,other
38627,124322,1103,8,other
38628,124322,3467,10,other
38629,124322,4819,1,USA
38630,124322,5590,6,other
38631,124322,6284,8,USA
38632,124363,6302,7,USA
38633,124363,2494,9,UK
38634,124363,649,9,USA
38635,124363,2409,9,other
38636,124363,465,10,USA
38637,124363,3982,9,unknown
38638,124363,5821,8,USA
38639,124363,3049,9,USA
38640,124363,3213,7,USA
38641,124363,4051,8,USA
38642,124363,172,7,USA
38643,124363,2955,10,USA
38644,124363,1710,9,USA
38645,124363,6678,7,UK
38646,124363,433,10,USA
38647,124363,517,8,USA
38648,124363,1964,8,USA
38649,124363,3862,3,USA
38650,124363,2108,7,USA
38651,124363,4895,7,USA
38652,124363,4489,10,unknown
38653,124363,97,9,unknown
38654,124363,4909,8,USA
38655,124363,5008,8,USA
38656,124474,2690,8,USA
38657,124474,2035,8,USA
38658,124474,895,5,USA
38659,124474,4211,8,USA
38660,124474,4310,8,USA
38661,124474,3088,8,USA
38662,124474,1603,8,USA
38663,124474,2168,8,USA
38664,124474,1908,7,USA
38665,124487,4993,9,USA
38666,124487,2320,10,USA
38667,124487,5706,10,USA
38668,124487,6788,10,USA
38669,124487,6045,9,USA
38670,124487,1057,9,USA
38671,124487,3766,10,USA
38672,124487,1807,9,other
38673,124487,3058,9,USA
38674,124487,4958,8,USA
38675,124487,6542,8,USA
38676,124487,3350,10,USA
38677,124487,5205,6,unknown
38678,124487,5551,10,USA
38679,124487,3183,10,USA
38680,124487,3570,9,USA
38681,124487,5968,5,USA
38682,124487,450,5,USA
38683,124487,2720,10,USA
38684,124487,6047,5,unknown
38685,124487,377,5,USA
38686,124487,641,5,USA
38687,124487,4228,5,USA
38688,124487,2788,9,Ireland
38689,124487,589,10,USA
38690,124487,3154,7,USA
38691,124487,576,7,USA
38692,124487,619,5,other
38693,124487,6074,9,UK
38694,124487,6048,9,USA
38695,124487,414,9,USA
38696,124487,997,10,USA
38697,124487,2070,10,USA
38698,124487,4515,9,USA
38699,124487,794,10,USA
38700,124487,279,5,USA
38701,124487,936,10,USA
38702,124487,1729,7,USA
38703,124487,380,10,USA
38704,124487,1796,9,other
38705,124487,2898,9,other
38706,124487,179,5,USA
38707,124487,3748,9,USA
38708,124487,4714,9,USA
38709,124487,4903,5,USA
38710,124487,3324,9,USA
38711,124487,3416,9,USA
38712,124487,3325,9,USA
38713,124487,3858,9,USA
38714,124487,4369,10,USA
38715,124487,3258,9,USA
38716,124487,5736,10,USA
38717,124487,174,9,USA
38718,124487,3279,10,USA
38719,124487,197,9,USA
38720,124487,3665,9,USA
38721,124487,4143,10,unknown
38722,124487,6207,10,USA
38723,124487,4567,5,USA
38724,124487,202,9,USA
38725,124487,4534,10,USA
38726,124488,1994,10,USA
38727,124488,294,8,USA
38728,124488,1883,10,USA
38729,124488,936,9,USA
38730,124488,4664,8,USA
38731,124597,208,10,USA
38732,124597,6245,9,other
38733,124597,1010,5,USA
38734,124597,922,8,other
38735,124597,274,6,USA
38736,124597,4579,7,other
38737,124597,2385,7,other
38738,124597,355,6,other
38739,124597,981,5,USA
38740,124597,2737,9,USA
38741,124597,5534,9,USA
38742,124597,6730,7,other
38743,124597,341,8,UK
38744,124597,1269,5,USA
38745,124597,3009,4,USA
38746,124597,4287,7,other
38747,124597,1265,6,USA
38748,124597,4507,5,other
38749,124597,281,7,USA
38750,124597,3179,7,USA
38751,124597,41,7,USA
38752,124597,1705,9,unknown
38753,124597,2652,8,unknown
38754,124597,1434,6,USA
38755,124597,19,5,USA
38756,124597,352,6,USA
38757,124597,1789,6,USA
38758,124597,3101,8,USA
38759,124597,10,7,USA
38760,124597,5176,7,USA
38761,124688,4419,7,unknown
38762,124688,6391,10,UK
38763,124688,2181,5,UK
38764,124688,6630,7,unknown
38765,124688,6355,10,other
38766,124688,4463,10,unknown
38767,124688,6043,8,UK
38768,124688,4293,10,unknown
38769,124688,6616,9,unknown
38770,124688,4466,9,Canada
38771,124720,4583,8,USA
38772,124720,1056,9,USA
38773,124720,2327,8,USA
38774,124720,644,7,USA
38775,124720,70,9,USA
38776,124720,1061,9,USA
38777,124720,6334,9,USA
38778,124720,1542,8,USA
38779,124720,3038,10,USA
38780,124732,883,4,USA
38781,124732,1284,9,USA
38782,124732,1177,5,USA
38783,124732,1916,10,UK
38784,124732,449,8,USA
38785,124747,1164,10,USA
38786,124747,3913,9,other
38787,124747,627,10,USA
38788,124747,124,8,USA
38789,124747,684,7,USA
38790,124747,1198,10,USA
38791,124747,6789,7,USA
38792,124747,2518,9,USA
38793,124747,4247,10,USA
38794,124769,1708,8,USA
38795,124769,1774,8,USA
38796,124769,2795,5,USA
38797,124769,175,9,USA
38798,124769,4235,8,UK
38799,124852,411,7,unknown
38800,124852,5371,8,unknown
38801,124852,541,5,USA
38802,124852,5569,6,USA
38803,124852,1415,7,UK
38804,124874,35,9,USA
38805,124874,693,10,USA
38806,124874,807,10,other
38807,124874,3520,7,UK
38808,124874,458,8,Canada
38809,124874,50,10,USA
38810,124874,1291,9,USA
38811,124874,533,10,USA
38812,124874,1941,9,USA
38813,124874,1942,7,USA
38814,124874,1011,10,UK
38815,124874,3092,10,UK
38816,124874,684,7,USA
38817,124874,1943,9,USA
38818,124874,1773,8,USA
38819,124874,6301,7,USA
38820,124874,2386,7,USA
38821,124874,469,5,UK
38822,124874,235,10,USA
38823,124874,691,9,UK
38824,124874,3518,10,Canada
38825,124874,1901,8,UK
38826,124874,4244,8,USA
38827,124874,2951,10,USA
38828,124874,238,7,USA
38829,124874,1205,5,USA
38830,124874,591,10,USA
38831,124874,5364,8,USA
38832,124874,350,10,Canada
38833,124874,1571,10,USA
38834,124874,1492,8,USA
38835,124874,592,10,USA
38836,124874,4199,9,USA
38837,124874,613,8,USA
38838,124874,4348,8,USA
38839,124874,2437,8,UK
38840,124874,685,7,USA
38841,124874,3422,8,USA
38842,124876,5699,9,other
38843,124876,565,8,UK
38844,124876,6121,7,USA
38845,124876,463,9,UK
38846,124876,3632,10,USA
38847,124876,1119,3,USA
38848,124876,2496,5,USA
38849,124876,2248,3,USA
38850,124876,3971,9,USA
38851,124876,469,10,UK
38852,124876,1473,9,USA
38853,124876,1343,3,USA
38854,124876,471,10,UK
38855,124876,472,10,UK
38856,124876,473,10,UK
38857,124876,5116,9,USA
38858,124876,6328,9,USA
38859,124876,2292,9,USA
38860,124876,2124,7,USA
38861,124876,4389,8,USA
38862,124876,2125,7,USA
38863,124876,4390,8,USA
38864,124876,2126,8,USA
38865,124876,3832,8,USA
38866,124876,1345,7,USA
38867,124876,1346,8,USA
38868,124876,6790,10,UK
38869,124876,6166,4,USA
38870,124876,1160,7,USA
38871,124876,1377,7,USA
38872,124876,5403,10,USA
38873,124876,6528,10,USA
38874,124876,2857,10,USA
38875,124876,2072,8,other
38876,124876,725,10,other
38877,124876,2858,10,USA
38878,124876,2859,9,USA
38879,124876,2130,9,USA
38880,124876,2131,10,USA
38881,124876,6077,9,USA
38882,124876,480,10,UK
38883,124876,3775,4,USA
38884,124876,3464,10,USA
38885,124876,482,9,UK
38886,124876,2440,10,UK
38887,124876,2441,10,UK
38888,124876,4052,10,USA
38889,124876,5434,10,USA
38890,124876,5306,9,USA
38891,124876,483,10,UK
38892,124876,2437,10,UK
38893,124876,1456,9,USA
38894,124876,3333,10,USA
38895,124876,2135,1,USA
38896,124876,5601,10,USA
38897,124888,981,7,USA
38898,124888,6756,8,other
38899,124888,4471,6,USA
38900,124888,814,7,USA
38901,124888,1435,9,other
38902,124915,35,7,USA
38903,124915,692,6,USA
38904,124915,581,7,USA
38905,124915,458,9,Canada
38906,124915,2919,6,UK
38907,124915,1070,5,USA
38908,124915,41,8,USA
38909,124915,1212,7,USA
38910,124915,5568,9,unknown
38911,124942,2034,5,USA
38912,124942,3570,8,USA
38913,124942,1045,8,USA
38914,124942,1268,8,USA
38915,124942,170,9,USA
38916,124942,3743,7,unknown
38917,124942,2607,8,USA
38918,124942,3085,5,USA
38919,124942,4453,8,USA
38920,124942,3355,7,USA
38921,124942,3548,10,USA
38922,124942,3643,5,USA
38923,124942,5554,9,USA
38924,124942,5555,9,USA
38925,124942,3216,9,USA
38926,124942,6596,9,USA
38927,124942,4192,8,USA
38928,124942,298,5,USA
38929,124983,2465,8,unknown
38930,124983,581,8,USA
38931,124983,1291,8,USA
38932,124983,411,7,unknown
38933,124983,3545,8,USA
38934,124983,6093,5,USA
38935,124983,759,7,USA
38936,124983,4850,9,USA
38937,124983,1238,6,USA
38938,124983,4807,8,USA
38939,124983,445,9,USA
38940,124983,2108,7,USA
38941,124983,909,8,USA
38942,124983,3280,8,USA
38943,124983,2677,9,USA
38944,124983,4197,6,UK
38945,124989,5208,9,UK
38946,124989,1921,10,USA
38947,124989,5889,10,USA
38948,124989,5999,10,USA
38949,124989,289,10,USA
38950,124989,6791,10,USA
38951,124989,5343,10,USA
38952,124989,1042,10,USA
38953,124989,4958,10,USA
38954,124989,30,10,USA
38955,124989,5345,10,USA
38956,124989,1047,10,USA
38957,124989,3416,10,USA
38958,124989,3858,10,USA
38959,124989,367,10,USA
38960,124989,1739,10,USA
38961,124989,764,10,USA
38962,124989,225,10,USA
38963,124989,5944,10,USA
38964,124989,3750,10,USA
38965,124989,4911,10,USA
38966,124989,6711,10,USA
38967,124993,6726,9,USA
38968,124993,4631,7,USA
38969,124993,4059,7,USA
38970,124993,4632,9,USA
38971,124993,4368,7,USA
38972,125031,35,8,USA
38973,125031,4351,5,USA
38974,125031,2655,9,other
38975,125031,409,8,USA
38976,125031,227,7,Canada
38977,125031,1651,9,other
38978,125031,1055,6,USA
38979,125031,1438,8,UK
38980,125031,651,7,unknown
38981,125031,3291,7,USA
38982,125031,634,9,USA
38983,125031,3454,8,Canada
38984,125031,1526,7,USA
38985,125031,6667,5,USA
38986,125031,729,8,USA
38987,125031,1567,7,USA
38988,125031,1884,8,UK
38989,125031,5583,6,USA
38990,125031,1615,7,USA
38991,125031,4459,6,USA
38992,125031,1398,7,UK
38993,125031,5607,3,USA
38994,125031,404,7,UK
38995,125031,5330,7,unknown
38996,125031,270,7,USA
38997,125039,457,9,USA
38998,125039,5130,8,USA
38999,125039,4859,6,USA
39000,125039,1156,4,USA
39001,125039,1895,8,other
39002,125039,572,9,USA
39003,125039,6792,10,other
39004,125039,2879,8,other
39005,125039,1267,8,USA
39006,125039,1158,9,UK
39007,125039,66,9,USA
39008,125039,1239,8,USA
39009,125039,2505,8,UK
39010,125039,5243,10,UK
39011,125039,2294,8,USA
39012,125039,2950,7,USA
39013,125039,3055,9,USA
39014,125039,544,8,USA
39015,125039,660,9,other
39016,125039,825,9,USA
39017,125039,630,7,unknown
39018,125039,4989,10,Canada
39019,125039,5034,5,Canada
39020,125039,382,9,Canada
39021,125039,6061,10,Canada
39022,125039,3550,8,USA
39023,125039,6654,10,USA
39024,125039,6643,10,unknown
39025,125039,3172,10,USA
39026,125039,1385,9,USA
39027,125039,5520,7,USA
39028,125039,1386,6,UK
39029,125039,192,8,unknown
39030,125039,4864,9,USA
39031,125039,522,9,other
39032,125039,523,10,other
39033,125039,524,10,other
39034,125039,103,9,USA
39035,125039,6161,9,other
39036,125039,4315,9,unknown
39037,125060,243,8,USA
39038,125060,1135,7,USA
39039,125060,1559,5,USA
39040,125060,1561,10,USA
39041,125060,2230,8,USA
39042,125060,1071,9,USA
39043,125060,543,8,USA
39044,125060,545,10,USA
39045,125060,2407,9,USA
39046,125060,231,10,USA
39047,125060,2200,9,USA
39048,125063,6382,7,unknown
39049,125063,4284,5,USA
39050,125063,3972,5,USA
39051,125063,4258,10,UK
39052,125063,5132,5,USA
39053,125063,1743,5,USA
39054,125063,1593,8,USA
39055,125063,2019,8,UK
39056,125063,3565,5,USA
39057,125063,5535,5,USA
39058,125063,5754,8,USA
39059,125063,4328,5,other
39060,125063,4656,5,USA
39061,125063,2857,8,USA
39062,125063,3175,5,USA
39063,125063,6254,5,USA
39064,125063,4519,5,UK
39065,125133,4033,7,USA
39066,125133,381,5,USA
39067,125133,3290,7,USA
39068,125133,2427,5,USA
39069,125133,5676,5,USA
39070,125171,675,8,USA
39071,125171,4051,8,USA
39072,125171,456,7,USA
39073,125171,152,7,USA
39074,125171,1579,7,USA
39075,125203,5139,10,other
39076,125203,3105,3,USA
39077,125203,1253,6,USA
39078,125203,3946,6,USA
39079,125203,533,8,USA
39080,125203,2225,8,USA
39081,125203,1158,9,UK
39082,125203,6443,6,USA
39083,125203,6037,10,USA
39084,125203,4141,9,USA
39085,125203,3462,9,Canada
39086,125203,4989,9,Canada
39087,125203,1036,9,Canada
39088,125203,5034,9,Canada
39089,125203,382,9,Canada
39090,125203,383,9,Canada
39091,125203,6061,9,Canada
39092,125203,6351,9,USA
39093,125203,3048,5,Ireland
39094,125203,2749,10,USA
39095,125203,1217,9,USA
39096,125203,682,9,other
39097,125216,61,7,USA
39098,125216,1330,7,other
39099,125216,1631,10,USA
39100,125216,931,9,Ireland
39101,125216,1881,9,Ireland
39102,125216,2303,7,USA
39103,125216,2913,7,USA
39104,125216,1071,9,USA
39105,125216,3556,8,USA
39106,125216,670,10,USA
39107,125217,5177,10,USA
39108,125217,1111,9,USA
39109,125217,1112,5,USA
39110,125217,1113,9,USA
39111,125217,2140,9,USA
39112,125217,5937,7,USA
39113,125217,1617,8,USA
39114,125217,4997,8,USA
39115,125217,2749,8,USA
39116,125287,486,9,USA
39117,125287,3520,8,UK
39118,125287,61,10,USA
39119,125287,1177,7,USA
39120,125287,5889,5,USA
39121,125287,744,9,USA
39122,125287,1774,8,USA
39123,125287,4978,10,USA
39124,125287,5299,8,unknown
39125,125287,4695,5,UK
39126,125287,2759,8,UK
39127,125287,1626,8,USA
39128,125287,3685,8,USA
39129,125287,6707,5,USA
39130,125396,5130,5,USA
39131,125396,2546,7,USA
39132,125396,2634,7,USA
39133,125396,478,7,other
39134,125396,3640,5,other
39135,125411,581,10,USA
39136,125411,1898,10,UK
39137,125411,903,7,other
39138,125411,4187,7,USA
39139,125411,918,5,USA
39140,125411,1201,5,unknown
39141,125411,906,10,USA
39142,125411,1205,2,USA
39143,125411,6073,5,USA
39144,125411,1571,9,USA
39145,125411,1753,8,other
39146,125411,5628,8,other
39147,125411,54,10,USA
39148,125411,2469,7,USA
39149,125514,1284,6,USA
39150,125514,809,7,UK
39151,125514,1338,8,USA
39152,125514,604,8,USA
39153,125514,1663,9,USA
39154,125514,6793,7,USA
39155,125514,2319,9,other
39156,125514,665,8,USA
39157,125519,5161,9,USA
39158,125519,3651,8,USA
39159,125519,3141,8,Ireland
39160,125519,5620,10,Ireland
39161,125519,531,7,USA
39162,125519,532,9,USA
39163,125519,136,9,USA
39164,125519,1229,8,USA
39165,125519,5800,8,USA
39166,125519,3074,9,USA
39167,125519,2662,8,USA
39168,125519,2328,10,USA
39169,125519,2690,10,USA
39170,125519,971,10,USA
39171,125519,1268,10,USA
39172,125519,170,10,USA
39173,125519,5406,8,USA
39174,125519,6,8,USA
39175,125519,77,8,USA
39176,125519,195,9,USA
39177,125519,997,8,USA
39178,125519,451,8,USA
39179,125519,2064,8,USA
39180,125519,1447,9,USA
39181,125519,3093,7,USA
39182,125519,16,8,USA
39183,125519,3745,10,USA
39184,125519,379,10,USA
39185,125519,442,8,USA
39186,125519,439,9,USA
39187,125519,4542,10,USA
39188,125519,3358,8,unknown
39189,125519,4334,8,USA
39190,125519,4903,9,USA
39191,125519,6073,8,USA
39192,125519,2832,10,USA
39193,125519,1781,10,other
39194,125519,5065,9,USA
39195,125519,3816,9,USA
39196,125519,3056,10,UK
39197,125519,1048,8,USA
39198,125519,3674,8,USA
39199,125519,5537,10,USA
39200,125519,662,8,USA
39201,125519,2665,9,USA
39202,125519,2347,7,USA
39203,125519,3328,9,USA
39204,125519,1360,8,other
39205,125519,4169,10,unknown
39206,125519,4521,8,unknown
39207,125519,1251,7,USA
39208,125519,6501,10,USA
39209,125519,2890,10,USA
39210,125519,2810,10,USA
39211,125519,2236,10,USA
39212,125519,456,10,USA
39213,125519,2799,10,USA
39214,125519,2749,10,USA
39215,125519,490,10,other
39216,125519,4107,9,unknown
39217,125538,1185,9,USA
39218,125538,2926,7,USA
39219,125538,4496,6,USA
39220,125538,2387,7,other
39221,125538,1527,8,USA
39222,125538,589,7,USA
39223,125538,327,5,USA
39224,125538,1639,5,USA
39225,125538,3588,5,USA
39226,125538,212,8,unknown
39227,125538,4763,7,other
39228,125692,384,7,USA
39229,125692,1253,8,USA
39230,125692,4742,9,other
39231,125692,2919,7,UK
39232,125692,6794,9,unknown
39233,125692,1102,10,USA
39234,125692,3133,5,USA
39235,125692,2875,5,USA
39236,125692,1616,9,USA
39237,125692,4007,10,UK
39238,125692,2176,9,USA
39239,125692,279,9,USA
39240,125692,258,7,USA
39241,125692,1389,6,USA
39242,125692,4532,8,USA
39243,125692,2368,9,USA
39244,125692,3644,8,USA
39245,125692,6789,10,USA
39246,125692,6275,9,USA
39247,125692,3328,5,USA
39248,125692,552,9,USA
39249,125692,665,9,USA
39250,125692,991,8,USA
39251,125692,3866,8,unknown
39252,125692,6259,10,unknown
39253,125692,6016,10,unknown
39254,125701,710,8,USA
39255,125701,4007,10,UK
39256,125701,5625,9,USA
39257,125701,3397,9,USA
39258,125701,2666,9,USA
39259,125701,2667,9,USA
39260,125736,1167,10,USA
39261,125736,2494,10,UK
39262,125736,1022,10,USA
39263,125736,6795,10,other
39264,125736,5777,10,USA
39265,125736,6442,8,USA
39266,125736,668,10,USA
39267,125736,2919,10,UK
39268,125736,2912,10,UK
39269,125736,4187,8,USA
39270,125736,1393,10,USA
39271,125736,917,9,USA
39272,125736,934,10,USA
39273,125736,1347,9,other
39274,125736,282,7,UK
39275,125779,288,8,USA
39276,125779,1683,6,USA
39277,125779,1373,5,USA
39278,125779,5999,6,USA
39279,125779,5317,6,USA
39280,125779,3585,6,USA
39281,125779,4958,7,USA
39282,125779,4433,7,USA
39283,125779,1885,7,USA
39284,125779,5229,8,unknown
39285,125779,4407,8,USA
39286,125779,226,6,USA
39287,125779,6625,8,USA
39288,125779,5451,8,USA
39289,125779,5426,6,USA
39290,125779,2491,7,unknown
39291,125808,581,10,USA
39292,125808,6483,8,UK
39293,125808,1504,8,USA
39294,125808,1569,7,USA
39295,125808,6242,9,USA
39296,125878,809,10,UK
39297,125878,2393,7,other
39298,125878,634,9,USA
39299,125878,440,10,other
39300,125878,665,9,USA
39301,125878,1790,8,UK
39302,125878,3895,10,UK
39303,125878,4576,10,USA
39304,125892,4786,9,UK
39305,125892,573,8,UK
39306,125892,3604,8,UK
39307,125892,1407,10,UK
39308,125892,2411,9,USA
39309,125892,934,9,USA
39310,125892,5593,8,USA
39311,125892,784,10,USA
39312,125928,2169,8,USA
39313,125928,957,5,USA
39314,125928,1180,7,other
39315,125928,2068,6,USA
39316,125928,4675,4,USA
39317,125928,2692,8,USA
39318,125928,4023,10,USA
39319,125928,949,8,other
39320,125928,2822,9,USA
39321,125928,2795,8,USA
39322,125928,1207,8,USA
39323,125928,1573,4,USA
39324,125928,614,9,USA
39325,125928,1765,5,USA
39326,125928,285,8,USA
39327,126053,3928,10,UK
39328,126053,124,10,USA
39329,126053,533,10,USA
39330,126053,3727,7,USA
39331,126053,4025,10,UK
39332,126053,597,10,USA
39333,126072,1293,6,USA
39334,126072,1003,5,USA
39335,126072,151,4,USA
39336,126072,6354,5,USA
39337,126072,2469,5,USA
39338,126149,5920,6,USA
39339,126149,3913,7,other
39340,126149,1333,7,USA
39341,126149,587,10,other
39342,126149,3656,10,USA
39343,126149,930,7,USA
39344,126149,1981,8,USA
39345,126149,4096,9,USA
39346,126149,974,7,USA
39347,126149,5950,7,USA
39348,126149,6159,7,USA
39349,126149,2821,8,other
39350,126149,5195,10,USA
39351,126149,1322,8,USA
39352,126196,405,9,USA
39353,126196,5503,7,unknown
39354,126196,1501,8,unknown
39355,126196,1502,5,USA
39356,126196,437,9,unknown
39357,126196,2918,5,USA
39358,126196,2189,7,USA
39359,126196,4690,6,unknown
39360,126196,1058,7,USA
39361,126196,1459,8,USA
39362,126196,1618,8,USA
39363,126196,1619,9,USA
39364,126196,1620,8,USA
39365,126196,165,8,USA
39366,126196,4003,8,USA
39367,126196,3170,5,Canada
39368,126196,1062,9,USA
39369,126196,6063,8,USA
39370,126196,451,5,USA
39371,126196,1885,8,USA
39372,126196,659,7,USA
39373,126196,2117,9,other
39374,126196,5134,5,USA
39375,126196,1755,8,Ireland
39376,126196,3860,8,USA
39377,126196,6359,8,USA
39378,126196,3023,8,USA
39379,126196,3052,7,unknown
39380,126196,3665,8,USA
39381,126196,4807,8,USA
39382,126196,1889,8,USA
39383,126196,5583,8,USA
39384,126196,445,7,USA
39385,126196,3751,8,USA
39386,126196,2407,8,USA
39387,126196,4095,8,USA
39388,126196,738,8,USA
39389,126196,2413,8,USA
39390,126196,3297,7,USA
39391,126196,214,6,Canada
39392,126196,1303,9,Canada
39393,126196,3303,6,USA
39394,126196,2143,8,USA
39395,126196,6595,8,Canada
39396,126196,1322,10,USA
39397,126196,4196,9,UK
39398,126196,3818,8,UK
39399,126196,2093,8,other
39400,126196,404,6,UK
39401,126196,6628,8,unknown
39402,126196,4637,9,USA
39403,126196,5026,8,USA
39404,126196,270,8,USA
39405,126196,3160,9,USA
39406,126232,6230,8,other
39407,126232,6231,8,other
39408,126232,2079,9,USA
39409,126232,1603,10,USA
39410,126232,2168,9,USA
39411,126240,2408,8,USA
39412,126240,1428,10,USA
39413,126240,1874,10,USA
39414,126240,708,10,USA
39415,126240,929,9,USA
39416,126240,691,5,UK
39417,126240,5505,9,USA
39418,126240,4443,9,USA
39419,126240,1854,10,USA
39420,126240,636,8,USA
39421,126240,952,5,unknown
39422,126240,4250,9,USA
39423,126296,5052,8,Ireland
39424,126296,3913,7,other
39425,126296,678,10,USA
39426,126296,5642,7,UK
39427,126296,809,8,UK
39428,126296,1114,8,unknown
39429,126296,124,9,USA
39430,126296,36,8,UK
39431,126296,4061,8,USA
39432,126296,3512,8,UK
39433,126296,1808,8,USA
39434,126296,1898,7,UK
39435,126296,691,7,UK
39436,126296,4651,7,USA
39437,126296,6796,7,UK
39438,126296,1446,9,UK
39439,126296,1064,8,USA
39440,126296,451,6,USA
39441,126296,4325,9,USA
39442,126296,2026,10,USA
39443,126296,440,9,other
39444,126296,90,7,USA
39445,126296,4423,9,UK
39446,126296,3345,8,UK
39447,126296,716,7,USA
39448,126296,665,8,USA
39449,126296,460,9,USA
39450,126296,2050,9,USA
39451,126298,5549,8,USA
39452,126298,124,10,USA
39453,126298,1809,6,USA
39454,126298,5334,9,other
39455,126298,6206,7,USA
39456,126388,1284,8,USA
39457,126388,3083,9,USA
