user,book,rating
130784,288,4
130784,77,5
130784,997,8
130784,1099,7
130784,3639,7
130784,2718,8
130784,6359,7
130784,5115,8
130792,4650,6
130792,4255,7
130792,5839,9
130792,1729,8
130792,5758,8
130792,1067,7
130792,662,8
130837,300,10
130837,6327,8
130837,2394,10
130837,958,7
130837,2736,5
130837,1190,5
130837,934,10
130837,417,9
130837,5676,5
130837,4169,10
130837,913,9
130847,6086,5
130847,4335,10
130847,124,6
130847,4284,9
130847,72,10
130847,1626,10
130847,3556,10
130847,2369,10
130847,5693,10
130847,5154,10
130847,561,10
130847,2006,10
130847,2236,10
130847,489,10
130866,1720,5
130866,3668,5
130866,1683,2
130866,1185,6
130866,4843,8
130866,2373,7
130866,241,7
130950,958,3
130950,158,8
130950,2707,7
130950,2725,10
130950,3564,5
130950,3597,9
130950,127,9
130950,3899,9
130950,1271,7
130950,716,8
130950,7,8
130950,2669,9
130950,1323,8
130961,1871,7
130961,6179,10
130961,2000,10
130961,1293,10
130961,4747,7
130961,1069,10
130961,4935,10
130978,1253,10
130978,1291,10
130978,1393,10
130978,388,10
130978,478,9
130978,1251,10
131027,816,7
131027,6143,8
131027,4291,10
131027,3336,7
131027,2974,10
131027,4398,8
131027,3988,9
131027,3581,9
131027,6535,8
131027,2296,8
131027,6826,10
131027,3197,8
131027,2932,8
131027,2313,8
131027,6765,9
131027,991,7
131027,4227,6
131027,6149,9
131032,6792,7
131032,5450,9
131032,1529,9
131032,2421,9
131032,2424,6
131032,2427,8
131032,222,7
131032,6012,6
131032,2689,7
131032,2267,7
131032,2537,8
131046,5696,6
131046,2682,8
131046,134,9
131046,1636,8
131046,1328,8
131046,1821,9
131046,1586,7
131046,2478,10
131046,2763,8
131046,70,9
131046,141,7
131046,1312,9
131046,29,9
131046,3286,7
131046,2487,9
131046,886,9
131046,5238,8
131046,3851,8
131046,1909,7
131046,4413,8
131046,2527,7
131046,6255,8
131046,2530,8
131046,3539,9
131099,6050,10
131099,36,9
131099,3311,8
131099,630,7
131099,1477,8
131099,1482,9
131099,5883,8
131099,6741,6
131099,6768,8
131126,2580,8
131126,2892,10
131126,458,10
131126,1280,8
131126,4238,7
131126,474,9
131126,4471,10
131126,1242,8
131126,2217,8
131126,2037,8
131126,5402,8
131126,5403,8
131126,433,8
131126,610,8
131126,2713,10
131126,6536,9
131126,4902,10
131154,4626,10
131154,1580,10
131154,464,10
131154,183,10
131154,3064,10
131154,2478,10
131154,3429,9
131154,5371,10
131154,2509,10
131154,6127,10
131154,937,8
131154,4379,10
131154,1347,10
131154,85,10
131154,1903,8
131154,871,7
131154,1410,10
131154,1162,9
131154,2300,9
131154,6757,10
131154,285,7
131154,1602,8
131154,2532,8
131154,2864,8
131154,5607,8
131182,405,10
131182,407,10
131182,287,10
131182,243,10
131182,657,10
131182,425,10
131182,1579,10
131202,742,8
131202,1597,7
131202,166,9
131202,715,6
131202,2696,9
131202,2276,9
131238,471,10
131238,472,10
131238,473,9
131238,434,10
131238,873,10
131238,874,9
131317,5308,9
131317,3049,8
131317,669,10
131317,950,10
131317,91,10
131317,5306,8
131317,1467,10
131363,6305,8
131363,5585,9
131363,2145,9
131363,2018,9
131363,713,9
131363,1480,8
131363,1481,8
131363,1482,5
131363,3970,8
131363,2909,7
131402,677,8
131402,5052,8
131402,945,5
131402,446,10
131402,59,9
131402,464,10
131402,4461,7
131402,4462,7
131402,2409,9
131402,5087,8
131402,696,9
131402,6827,7
131402,4058,9
131402,3162,10
131402,4821,8
131402,1526,7
131402,1532,8
131402,4293,9
131402,18,10
131402,1541,9
131402,562,8
131402,594,10
131402,4465,10
131402,3165,5
131402,4107,5
131437,2393,6
131437,1510,6
131437,2411,9
131437,1340,8
131437,3416,7
131437,5736,8
131437,3480,10
131437,4773,10
131510,2803,10
131510,1407,10
131510,1444,4
131510,70,7
131510,189,8
131510,127,5
131594,3926,8
131594,447,9
131594,3021,10
131594,6425,8
131594,1061,5
131594,2992,5
131594,338,10
131594,3673,7
131594,5539,10
131594,5497,10
131594,2094,10
131594,115,10
131594,117,10
131594,20,9
131594,1084,10
131597,4090,7
131597,684,6
131597,576,6
131597,2339,7
131597,657,7
131597,3650,5
131597,329,7
131617,2478,7
131617,2604,5
131617,6046,3
131617,162,8
131617,2756,8
131622,227,9
131622,6828,10
131622,274,8
131622,5574,8
131622,6078,8
131622,2289,9
131622,2627,10
131622,5968,7
131622,675,10
131622,4375,10
131622,1702,10
131622,2171,7
131622,730,8
131622,3029,8
131622,4307,6
131622,1964,7
131622,192,8
131622,6685,7
131655,1167,5
131655,1245,5
131655,934,9
131655,1781,5
131655,1788,5
131655,5300,9
131657,3352,8
131657,77,8
131657,160,5
131657,1728,9
131657,5658,9
131657,4903,9
131657,6684,5
131686,581,5
131686,1490,1
131686,124,8
131686,1330,5
131686,1875,9
131686,2247,6
131686,4667,8
131686,4643,8
131686,4644,9
131686,4645,8
131686,3258,10
131686,1803,10
131686,3790,6
131686,1741,5
131686,1723,7
131686,2753,5
131837,5271,5
131837,4638,10
131837,6728,9
131837,4580,10
131837,5172,5
131837,4370,5
131837,5302,5
131837,5303,5
131837,983,10
131837,3623,5
131837,872,5
131837,724,5
131837,831,8
131837,833,8
131837,112,9
131837,2007,10
131855,5200,8
131855,2953,4
131855,6134,9
131855,4649,7
131855,334,10
131855,2401,8
131855,6629,9
131855,5813,8
131855,36,6
131855,1330,7
131855,708,5
131855,3194,7
131855,1477,10
131855,2539,7
131855,6336,8
131855,6324,8
131855,3175,9
131855,6616,8
131855,2377,7
131855,103,7
131855,3002,5
131855,1956,8
131855,6136,7
131974,3488,9
131974,1837,10
131974,1841,10
131974,4966,9
131974,3303,9
131974,5331,5
131974,152,7
131974,4031,5
132007,3845,10
132007,1610,10
132007,2119,10
132007,6125,7
132007,2491,10
132083,1895,10
132083,407,10
132083,1143,8
132083,6216,6
132083,684,10
132083,1179,10
132083,70,5
132083,3612,8
132083,1568,10
132083,5817,10
132083,1949,10
132083,1673,10
132083,2202,8
132171,5387,9
132171,1058,9
132171,1443,8
132171,2023,10
132171,2662,6
132171,3577,10
132171,4325,10
132171,6166,9
132171,5820,7
132171,4333,6
132171,1594,6
132171,5460,8
132171,590,8
132171,2198,10
132173,884,6
132173,129,10
132173,4932,7
132173,3045,8
132173,5960,9
132173,5821,4
132173,1041,7
132173,3261,8
132173,2122,7
132173,4076,9
132173,3688,9
132173,3857,8
132173,3058,9
132173,6738,8
132173,5510,7
132173,4803,7
132173,2873,9
132173,5075,8
132173,5715,8
132173,1662,7
132173,5863,9
132173,4658,7
132173,1569,5
132173,2794,7
132173,2900,7
132173,2350,8
132173,3264,8
132173,3750,7
132173,1621,8
132173,5626,7
132173,2490,9
132173,6526,7
132173,6711,8
132173,4204,8
132188,253,8
132188,4594,8
132188,4163,6
132188,5112,7
132188,4946,9
132188,5725,7
132188,5072,7
132188,1272,8
132188,506,8
132188,425,10
132188,3732,9
132199,465,6
132199,3956,8
132199,4359,5
132199,1042,8
132199,308,7
132199,2064,9
132199,3056,10
132199,6194,6
132199,3362,4
132199,4535,8
132199,4197,2
132199,3895,7
132203,4649,7
132203,36,5
132203,6243,8
132203,5786,6
132203,620,8
132203,3778,8
132203,1951,7
132282,1708,9
132282,896,6
132282,1264,8
132282,1377,9
132282,474,7
132282,3586,9
132282,4573,10
132282,2511,9
132282,4778,10
132282,150,6
132282,1380,10
132282,3280,7
132282,781,7
132282,5601,10
132290,2465,7
132290,6806,10
132290,1428,5
132290,5133,10
132290,480,10
132290,18,10
132290,1541,8
132375,207,8
132375,957,5
132375,1942,5
132375,776,6
132375,1808,10
132375,1631,7
132375,2543,10
132375,3454,10
132375,3194,10
132375,2411,10
132375,3286,10
132375,1461,10
132375,6379,10
132375,2644,5
132375,893,10
132375,452,10
132375,16,10
132375,17,10
132375,416,10
132375,1594,10
132375,938,10
132375,417,10
132375,5758,10
132375,6829,10
132375,3641,10
132375,3477,10
132375,1433,10
132375,5487,6
132375,554,10
132375,1069,10
132375,637,10
132375,1956,10
132375,1289,10
132375,20,5
132375,3305,8
132375,771,7
132375,4118,10
132382,6580,6
132382,1291,10
132382,4187,7
132382,4726,6
132382,3201,7
132392,3815,7
132392,1731,9
132392,774,9
132392,397,9
132392,777,7
132392,1808,6
132392,634,7
132392,6362,8
132392,235,7
132392,1205,6
132392,907,9
132392,592,8
132572,3784,6
132572,5643,9
132572,1465,9
132572,2307,5
132572,1442,5
132572,2387,7
132572,4702,6
132572,4941,5
132572,1453,8
132572,5115,8
132616,3773,8
132616,4963,8
132616,542,10
132616,2789,7
132616,5051,10
132624,650,5
132624,777,5
132624,1807,5
132624,1341,5
132624,5299,5
132663,649,8
132663,4692,7
132663,6830,9
132663,4542,10
132663,6022,10
132663,4879,9
132663,133,9
132663,490,9
132684,6245,9
132684,3727,8
132684,477,9
132684,5925,10
132684,6180,8
132684,2072,8
132684,750,10
132684,6831,8
132684,4223,10
132716,1102,8
132716,1261,7
132716,2967,7
132716,6010,6
132716,882,8
132786,462,8
132786,4181,8
132786,4182,4
132786,4931,7
132786,2699,8
132786,3300,3
132786,1911,10
132836,6316,7
132836,3347,10
132836,4026,10
132836,869,10
132836,1459,10
132836,47,10
132836,6776,9
132836,4467,10
132836,5304,10
132836,656,9
132836,4663,10
132836,1288,9
132836,2421,10
132836,4028,10
132836,6484,10
132836,6762,7
132836,3181,9
132836,525,10
132836,4762,9
132836,2526,10
132836,2236,9
132851,408,8
132851,981,10
132851,3570,5
132851,6010,8
132851,3950,5
132851,6832,5
132851,5521,5
132851,990,5
132851,4640,5
132851,1961,8
132901,1318,7
132901,5096,10
132901,1343,8
132901,341,8
132901,4389,8
132901,4502,6
132901,828,7
132901,5287,5
132909,493,5
132909,557,7
132909,4487,7
132909,2939,8
132909,3392,8
132909,4580,7
132909,4380,6
132909,1261,9
132909,3135,9
132909,870,9
132909,5519,8
132909,6356,6
132909,6833,8
132930,3409,9
132930,446,9
132930,1731,9
132930,2088,8
132930,1622,8
132930,227,8
132930,1177,7
132930,4222,7
132930,4216,8
132930,744,6
132930,1103,7
132930,2357,9
132930,620,8
132930,1066,9
132930,590,9
132930,2539,7
132930,4156,8
132930,5195,10
132930,2625,6
132930,1416,9
132930,1266,7
132930,2413,8
132930,247,9
132930,4795,9
132981,2554,9
132981,2224,9
132981,1593,6
132981,658,4
132981,715,6
133041,2918,8
133041,721,8
133041,4016,10
133041,1517,7
133041,781,10
133041,241,10
133041,1789,10
133166,3275,10
133166,4503,8
133166,3276,8
133166,3277,8
133166,1161,7
133166,2259,6
133166,2262,7
133166,223,4
133166,226,10
133192,5581,10
133192,3191,6
133192,1014,10
133192,1478,6
133192,1479,7
133192,1481,9
133192,3970,10
133192,2903,10
133192,131,10
133192,6541,10
133192,3901,9
133192,2065,10
133192,4073,8
133192,4074,7
133192,2648,6
133225,4698,10
133225,2182,7
133225,1714,9
133225,5973,10
133225,2406,10
133258,446,7
133258,1731,8
133258,753,5
133258,50,8
133258,3113,8
133258,6737,8
133258,243,8
133258,1176,8
133258,1523,7
133258,5019,6
133284,734,9
133284,1057,8
133284,6041,5
133284,3880,7
133284,1421,7
133284,3046,6
133284,2329,6
133284,379,4
133284,2791,3
133284,5032,8
133284,1854,9
133284,2769,6
133284,1904,8
133284,342,6
133284,664,8
133296,465,10
133296,4723,10
133296,6476,9
133296,6235,9
133296,3218,8
133296,4596,9
133296,4051,8
133296,4229,7
133296,2257,10
133296,1161,10
133296,2258,10
133296,2259,10
133296,2260,10
133296,2261,10
133296,2262,10
133296,2263,10
133296,2264,10
133296,2265,10
133296,605,7
133296,6731,4
133296,2548,9
133296,180,7
133296,2695,10
133296,5384,10
133296,768,10
133296,3588,4
133296,2105,10
133296,5214,10
133296,5224,10
133296,5215,10
133296,2109,10
133296,2696,10
133296,2274,10
133296,2275,10
133296,2276,10
133296,4445,10
133296,4551,10
133296,2110,10
133296,4446,10
133296,1270,10
133296,2111,10
133296,2808,10
133296,2542,10
133296,6137,10
133296,1271,10
133296,6834,10
133296,4448,10
133296,6480,9
133296,2113,10
133296,2114,10
133296,2277,10
133296,2116,10
133296,5788,10
133296,1714,7
133296,5225,10
133296,4459,8
133296,4018,5
133296,4118,6
133416,6516,8
133416,2726,5
133416,2080,8
133416,1045,8
133416,3735,7
133416,3620,4
133416,2026,7
133416,1855,7
133416,4981,6
133416,6802,7
133416,871,7
133416,3099,7
133416,1840,9
133416,2718,7
133416,2103,9
133416,3660,9
133416,3279,8
133416,3023,7
133416,3816,9
133416,2077,9
133416,1453,7
133416,3359,5
133416,4277,7
133416,3552,8
133416,2723,9
133416,4817,6
133418,800,8
133418,3770,10
133418,73,5
133418,6770,7
133418,1797,7
133418,1401,8
133557,2992,9
133557,1526,7
133557,2064,9
133557,4151,4
133557,3177,9
133557,149,9
133571,59,7
133571,1939,8
133571,1174,7
133571,3956,7
133571,3481,8
133571,3268,7
133571,274,8
133571,1428,8
133571,1875,8
133571,1596,7
133571,3090,7
133571,3700,7
133571,3591,8
133571,2501,7
133571,2683,7
133571,5272,5
133571,431,8
133571,4238,7
133571,3727,8
133571,4258,8
133571,4302,8
133571,2396,7
133571,6335,8
133571,1354,3
133571,2296,8
133571,2980,7
133571,2697,6
133571,6450,7
133571,1232,7
133571,5416,7
133571,1467,9
133571,2400,6
133571,404,8
133682,194,6
133682,3236,5
133682,6156,4
133682,971,5
133682,4585,5
133682,6637,4
133689,4659,9
133689,6086,8
133689,463,10
133689,227,9
133689,727,9
133689,243,3
133689,124,6
133689,3936,7
133689,3292,7
133689,4552,1
133689,2919,8
133689,235,10
133689,3564,10
133689,1928,8
133689,2290,8
133689,1758,3
133689,2099,8
133689,5228,8
133689,2100,8
133689,5848,2
133689,364,6
133689,1527,10
133689,3735,5
133689,1626,5
133689,51,8
133689,1744,10
133689,4570,8
133689,2214,9
133689,620,10
133689,3586,10
133689,4167,8
133689,4966,9
133689,3198,10
133689,6115,10
133689,4202,8
133689,552,8
133689,192,8
133689,214,8
133689,4196,8
133689,4553,8
133689,2654,3
133689,6386,9
133689,2865,9
133689,3149,8
133689,6354,8
133706,4161,9
133706,4452,9
133706,1858,8
133706,1421,7
133706,308,8
133706,2725,7
133706,2080,7
133706,2992,7
133706,450,7
133706,2329,8
133706,3286,6
133706,1045,7
133706,1382,7
133706,377,8
133706,971,8
133706,6,8
133706,77,7
133706,997,8
133706,16,8
133706,1095,5
133706,379,8
133706,2684,8
133706,1410,10
133706,5913,7
133738,2894,8
133738,3083,8
133738,1261,9
133738,895,8
133738,2922,8
133738,1903,8
133738,1739,8
133738,5306,9
133738,5824,9
133738,3048,8
133747,428,7
133747,1020,6
133747,1745,9
133747,496,8
133747,3018,6
133747,4998,9
133747,1783,8
133747,595,7
133747,5296,4
133747,1291,5
133747,2918,8
133747,957,7
133747,438,8
133747,1509,8
133747,2394,7
133747,1026,7
133747,947,8
133747,1916,5
133747,4896,7
133747,4048,7
133747,3505,6
133747,4016,9
133747,6425,8
133747,3249,6
133747,2919,7
133747,1261,9
133747,2650,8
133747,4759,8
133747,4188,8
133747,72,7
133747,2068,7
133747,415,7
133747,6054,7
133747,3548,6
133747,3707,8
133747,906,8
133747,802,7
133747,3907,8
133747,4505,7
133747,5787,5
133747,2296,6
133747,5667,8
133747,4747,8
133747,1067,5
133747,964,7
133747,877,7
133747,2701,7
133747,1362,9
133747,6331,8
133747,1768,8
133747,614,8
133747,5429,8
133747,6657,9
133747,5398,7
133747,5448,9
133747,1397,6
133747,3112,3
133747,1765,4
133747,991,8
133747,1305,8
133747,460,8
133747,4405,7
133747,2842,6
133747,1816,8
133747,2984,7
133747,6669,7
133747,1152,7
133747,978,5
133846,1168,8
133846,6626,10
133846,1291,8
133846,586,9
133846,192,9
133905,1630,7
133905,1700,8
133905,2960,8
133905,690,10
133905,3342,10
133905,781,7
133905,404,7
133935,4592,7
133935,6348,6
133935,3784,6
133935,537,8
133935,2478,8
133935,1274,8
133935,6579,8
133935,2707,5
133935,2126,7
133935,440,6
133935,4471,8
133935,477,7
133935,2713,8
133935,3078,6
133935,6835,7
133935,5216,7
133957,3064,8
133957,537,9
133957,2478,9
133957,4890,9
133957,3169,10
133957,2625,10
133957,240,10
134005,486,9
134005,447,8
134005,5237,9
134005,15,6
134005,1700,8
134005,3803,8
134005,1011,9
134005,3092,9
134005,307,8
134005,279,6
134005,4693,9
134005,590,10
134005,434,9
134005,592,8
134029,3248,5
134029,4933,9
134029,219,8
134029,220,10
134029,221,10
134029,223,10
134029,3816,9
134118,300,8
134118,3092,10
134118,1268,8
134118,3199,8
134118,560,7
134118,2640,6
134120,602,8
134120,5763,7
134120,4219,7
134120,505,10
134120,180,8
134120,2301,8
134225,397,10
134225,420,7
134225,1415,10
134225,2728,5
134225,6150,10
134247,1419,8
134247,1261,8
134247,2987,8
134247,3617,9
134247,195,8
134247,79,9
134247,160,8
134247,6334,8
134247,1852,5
134247,3502,8
134247,256,7
134264,4460,7
134264,774,10
134264,4114,7
134264,5126,6
134264,614,8
134264,4538,10
134311,2010,10
134311,3807,9
134311,1269,9
134311,451,9
134311,160,9
134311,279,10
134311,2955,10
134311,4561,10
134311,2956,10
134311,4562,10
134311,2957,10
134311,3975,10
134311,2119,10
134311,5567,9
134311,4936,9
134311,2991,10
134347,2435,8
134347,400,10
134347,4471,9
134347,1529,8
134347,459,10
134347,2296,9
134347,6836,8
134403,2169,9
134403,1284,9
134403,1872,10
134403,1011,10
134403,3092,10
134403,911,8
134403,983,9
134403,4504,8
134403,98,8
134403,99,8
134403,192,10
134403,2437,10
134434,6570,7
134434,1166,7
134434,678,7
134434,1171,6
134434,6088,8
134434,6017,7
134434,6325,7
134434,227,7
134434,3632,8
134434,182,8
134434,3083,7
134434,2817,6
134434,537,6
134434,1897,7
134434,708,8
134434,2840,8
134434,2921,7
134434,1268,5
134434,1269,6
134434,675,8
134434,451,6
134434,886,7
134434,5201,8
134434,2612,7
134434,1887,3
134434,907,6
134434,4156,7
134434,1414,8
134434,2713,7
134434,2886,8
134434,6363,6
134434,1252,6
134434,3509,8
134434,784,8
134434,1754,6
134434,4197,7
134434,6268,8
134434,2991,9
134434,682,7
134434,3246,8
134434,4900,7
134434,6536,8
134483,1437,8
134483,2456,7
134483,2220,8
134483,1901,6
134483,906,8
134483,2980,8
134483,3872,8
134483,861,6
134483,1471,7
134483,2313,8
134483,1216,6
134483,404,8
134483,4197,7
134508,1056,8
134508,505,7
134508,2343,9
134508,6177,9
134508,6353,9
134508,4703,9
134508,4316,9
134508,6837,9
134508,1628,9
134508,5138,9
134508,266,9
134508,127,9
134556,1254,9
134556,1255,9
134556,6269,8
134556,6270,7
134556,70,8
134556,4375,8
134556,5654,8
134556,5655,8
134556,1702,8
134556,5656,8
134556,6224,8
134556,4900,10
134556,4902,10
134630,777,8
134630,6297,8
134630,6033,9
134630,1883,7
134630,1591,7
134684,1442,8
134684,2080,8
134684,168,8
134684,2329,9
134684,1382,9
134684,414,6
134684,1691,7
134684,1398,8
134694,4415,10
134694,353,5
134694,470,8
134694,5282,10
134694,3975,5
134761,5283,7
134761,5431,7
134761,379,8
134761,17,8
134761,6838,5
134761,3973,10
134761,418,10
134761,4572,10
134761,4573,5
134761,1378,5
134761,737,10
134761,2345,8
134761,738,5
134784,6123,5
134784,5185,9
134784,3710,8
134784,4374,8
134784,2040,9
134784,1266,8
134797,4802,8
134797,1823,4
134797,754,9
134797,531,10
134797,124,10
134797,1700,8
134797,2973,10
134797,2025,6
134797,971,9
134797,3082,7
134797,997,8
134797,185,9
134797,3369,3
134797,546,5
134797,4596,8
134797,279,10
134797,146,10
134797,659,10
134797,5893,8
134797,4339,9
134797,3573,10
134797,3860,9
134797,4400,9
134797,6477,8
134797,5267,9
134797,5583,9
134797,3156,4
134797,5115,8
134797,2233,10
134797,1615,10
134797,5896,5
134797,5157,10
134797,6708,9
134797,1053,9
134797,5516,10
134797,1072,5
134797,1603,10
134797,2144,7
134797,2680,8
134797,5026,7
134797,3865,6
134797,4118,9
134797,3160,7
134797,4124,8
134837,6313,5
134837,3776,10
134837,2401,9
134837,4568,9
134837,3019,7
134837,2657,7
134837,4377,8
134837,2477,5
134837,1872,10
134837,558,10
134837,199,4
134837,1104,8
134837,1071,7
134837,729,9
134837,4619,10
134837,4288,8
134837,1574,5
134837,352,6
134837,3159,9
134837,2964,8
134837,5639,6
134837,6268,5
134863,1783,7
134863,997,8
134863,261,8
134863,1739,9
134863,2345,8
134863,2827,7
134900,243,5
134900,1032,5
134900,6609,7
134900,2951,8
134900,657,9
134900,41,7
135043,465,10
135043,135,10
135043,5076,8
135043,1960,10
135043,3061,10
135043,4162,10
135043,6505,10
135043,1231,10
135043,3573,10
135043,31,10
135043,1401,10
135043,3478,10
135043,4192,10
135043,150,9
135045,1630,9
135045,581,9
135045,1636,9
135045,1328,9
135045,1821,9
135045,1680,9
135045,5749,8
135045,5472,10
135045,1596,9
135045,981,9
135045,2147,7
135045,5340,7
135045,164,9
135045,720,8
135045,6147,8
135045,2974,8
135045,1522,8
135045,4398,9
135045,1102,8
135045,3564,9
135045,895,9
135045,3941,7
135045,3320,8
135045,5283,9
135045,2602,8
135045,2632,7
135045,1104,8
135045,971,8
135045,169,8
135045,1851,9
135045,619,8
135045,5046,9
135045,728,8
135045,730,10
135045,4571,8
135045,5786,10
135045,1853,8
135045,1532,6
135045,6678,7
135045,2821,4
135045,6798,7
135045,434,10
135045,715,9
135045,623,10
135045,284,9
135045,4608,9
135045,192,10
135045,4289,8
135045,4949,10
135045,1696,8
135045,6096,9
135045,6343,8
135141,2629,5
135141,3881,8
135141,5738,5
135141,6,7
135141,1451,8
135329,3714,9
135329,2187,7
135329,962,7
135329,4892,7
135329,1550,8
135329,3165,7
135351,457,7
135351,3602,6
135351,643,7
135351,1156,7
135351,3186,5
135351,2777,8
135351,1783,7
135351,465,8
135351,3916,5
135351,124,8
135351,2284,6
135351,4354,5
135351,573,8
135351,722,5
135351,2226,10
135351,6454,9
135351,388,9
135351,1524,5
135351,4713,6
135351,3137,6
135351,3150,6
135351,2091,7
135351,3138,6
135351,5217,6
135351,5113,6
135351,6651,4
135351,2427,5
135351,1480,5
135351,1839,6
135351,267,6
135351,1067,3
135351,670,8
135351,3965,6
135351,1272,7
135351,4171,7
135351,157,9
135351,1818,9
135360,1894,10
135360,6185,9
135360,4221,9
135360,6807,9
135360,6412,10
135360,865,7
135360,183,9
135360,5468,6
135360,6003,5
135360,3521,7
135360,469,9
135360,538,10
135360,2920,7
135360,6645,10
135360,6839,5
135360,292,8
135360,1098,8
135360,3556,1
135360,1411,9
135360,434,9
135360,1207,9
135360,2981,10
135360,3200,6
135360,1301,5
135360,1433,10
135360,1212,10
135360,6624,5
135360,637,9
135360,1988,9
135360,965,5
135367,3235,10
135367,1264,8
135367,2037,7
135367,1,10
135367,2,10
135367,3,10
135367,4,10
135376,1587,6
135376,4774,8
135376,6552,8
135376,4061,8
135376,1119,10
135376,2248,10
135376,5100,9
135376,1343,10
135376,1606,8
135376,2124,10
135376,4389,10
135376,2125,10
135376,4390,10
135376,2126,10
135376,3832,10
135376,1345,10
135376,1346,10
135376,1160,10
135376,762,7
135376,3416,10
135376,3325,10
135376,3858,10
135376,367,10
135376,4082,10
135376,6559,9
135376,1919,8
135398,6605,7
135398,4279,9
135398,70,7
135398,912,9
135398,85,9
135398,3539,8
135411,1164,4
135411,1731,7
135411,405,7
135411,1193,7
135411,2356,5
135411,1320,7
135411,308,8
135411,590,8
135411,3307,8
135411,404,3
135458,3667,5
135458,207,9
135458,1495,2
135458,5618,9
135458,274,4
135458,2496,9
135458,5263,7
135458,6808,7
135458,3489,8
135458,1527,10
135458,589,10
135458,1639,10
135458,1640,10
135458,2396,1
135458,6782,7
135458,2053,10
135458,6191,5
135458,3172,10
135458,5314,10
135458,480,5
135458,481,2
135458,482,5
135458,4378,5
135458,2714,10
135458,6840,7
135458,3388,10
135458,3389,10
135458,4321,10
135458,4322,4
135458,6409,8
135458,5936,6
135458,4817,5
135460,2924,6
135460,2230,8
135460,5152,10
135460,1201,5
135460,1140,5
135609,4545,9
135609,487,5
135609,3301,6
135609,2364,7
135609,3285,8
135609,243,7
135609,775,10
135609,1808,7
135609,4226,3
135609,1193,7
135609,320,5
135609,5135,8
135609,5080,8
135609,4244,7
135609,6035,7
135609,5182,5
135609,4597,7
135609,5859,8
135609,1628,7
135609,266,8
135653,2545,8
135653,2182,6
135653,5002,10
135653,3377,10
135653,2512,8
135653,2311,5
135653,1321,10
135653,4341,10
135653,6251,9
135665,863,7
135665,274,6
135665,3606,7
135665,1013,9
135665,3987,9
135673,4592,8
135673,643,5
135673,1156,8
135673,3186,8
135673,2682,8
135673,3187,8
135673,3188,8
135673,3211,8
135673,503,5
135673,274,5
135673,1115,5
135673,5728,9
135673,630,8
135673,1476,8
135673,1014,8
135673,1478,8
135673,1480,8
135673,1482,8
135673,3970,8
135673,2902,8
135673,88,8
135673,3167,8
135673,2903,8
135673,5235,8
135673,5873,8
135673,131,8
135673,5619,8
135673,5958,8
135673,608,8
135673,2857,8
135673,2858,8
135673,2859,8
135673,3300,8
135673,2052,5
135673,1413,9
135673,784,8
135673,2909,8
135681,4418,9
135681,6841,7
135681,2568,7
135681,1186,8
135681,2726,7
135681,6796,7
135681,6842,9
135681,4421,7
135681,632,10
135681,1546,8
135703,153,9
135703,5746,10
135703,5643,10
135703,5480,10
135703,305,8
135703,2919,9
135703,3475,8
135703,6012,10
135703,6616,10
135703,205,10
135703,2520,10
135703,2521,10
135703,4483,7
135703,374,5
135703,6500,10
135703,5236,8
135703,157,10
135703,1550,10
135703,404,10
135703,2438,7
135736,335,9
135736,1328,9
135736,822,10
135736,3093,9
135736,16,9
135736,1594,6
135736,19,9
135753,1630,10
135753,227,10
135753,4971,6
135753,6609,9
135753,4109,8
135753,2632,8
135753,177,9
135753,1851,6
135753,6049,9
135753,5324,6
135753,3416,10
135753,4082,10
135753,764,9
135768,6843,9
135768,1586,9
135768,1709,7
135768,6006,10
135768,4093,8
135768,5286,9
135768,459,10
135776,5226,9
135776,6844,9
135776,6145,8
135776,3786,10
135776,1160,2
135776,440,7
135776,4261,5
135776,18,1
135776,5579,8
135776,1402,7
135799,3306,4
135799,3564,10
135799,2876,8
135799,5724,10
135799,1882,9
135799,4051,9
135799,3660,9
135799,1967,7
135799,48,6
135799,2119,10
135831,1731,7
135831,465,8
135831,50,9
135831,2918,6
135831,689,9
135831,5223,5
135831,1631,9
135831,1773,7
135831,1561,8
135831,6690,8
135831,1205,7
135831,2053,7
135831,1416,7
135831,240,7
135831,1302,7
135831,313,8
135831,103,7
135831,665,6
135869,387,9
135869,6246,9
135869,2253,9
135869,2164,6
135869,6802,7
135869,91,7
135873,1649,8
135873,316,7
135873,2031,7
135873,1500,8
135873,1269,7
135873,1760,8
135873,1205,8
135873,3845,8
135895,572,8
135895,5737,5
135895,616,6
135895,1980,5
135895,543,5
135895,731,5
135895,4179,5
135895,2981,7
135895,19,7
135965,1873,9
135965,218,10
135965,2995,10
135965,3525,8
135965,5451,5
135996,67,9
135996,2992,9
135996,4147,7
135996,450,9
135996,3224,7
135996,5070,7
135996,1729,8
135996,4151,6
135996,2347,7
136010,59,8
136010,3301,9
136010,5174,8
136010,496,8
136010,392,8
136010,2010,7
136010,1490,8
136010,531,4
136010,1115,7
136010,707,9
136010,742,9
136010,305,8
136010,3239,9
136010,967,8
136010,5005,7
136010,589,7
136010,1346,8
136010,4559,7
136010,2026,9
136010,3565,8
136010,2955,9
136010,4561,9
136010,2956,9
136010,4562,9
136010,2957,9
136010,3642,4
136010,2254,7
136010,280,7
136010,2128,8
136010,3600,7
136010,3889,9
136010,3890,8
136010,5289,7
136010,5578,6
136010,6424,6
