,num_1950,num_rest,num_total,ratio_1950
221948,14,15,29,0.4827586206896552
207499,14,15,29,0.4827586206896552
228681,15,16,31,0.4838709677419355
58594,15,16,31,0.4838709677419355
105054,15,16,31,0.4838709677419355
22074,15,16,31,0.4838709677419355
105214,15,16,31,0.4838709677419355
30994,16,17,33,0.48484848484848486
7915,17,18,35,0.4857142857142857
174216,17,18,35,0.4857142857142857
243294,18,19,37,0.4864864864864865
246513,19,20,39,0.48717948717948717
150968,19,20,39,0.48717948717948717
138844,21,22,43,0.4883720930232558
31393,21,22,43,0.4883720930232558
32440,22,23,45,0.4888888888888889
193458,24,25,49,0.4897959183673469
210485,55,57,112,0.49107142857142855
52584,30,31,61,0.4918032786885246
36907,31,32,63,0.49206349206349204
203240,43,44,87,0.4942528735632184
172539,4,4,8,0.5
51992,14,14,28,0.5
36741,5,5,10,0.5
139742,15,15,30,0.5
72099,4,4,8,0.5
143809,6,6,12,0.5
162380,4,4,8,0.5
76173,9,9,18,0.5
193769,5,5,10,0.5
174179,5,5,10,0.5
231694,3,3,6,0.5
166017,4,4,8,0.5
36693,3,3,6,0.5
141309,3,3,6,0.5
46099,5,5,10,0.5
29419,3,3,6,0.5
144997,3,3,6,0.5
166391,8,8,16,0.5
259388,3,3,6,0.5
70189,3,3,6,0.5
189855,6,6,12,0.5
52472,3,3,6,0.5
52425,3,3,6,0.5
76351,6,6,12,0.5
166327,3,3,6,0.5
253580,8,8,16,0.5
139586,4,4,8,0.5
2287,3,3,6,0.5
139462,3,3,6,0.5
247855,3,3,6,0.5
245655,5,5,10,0.5
40299,3,3,6,0.5
47971,4,4,8,0.5
71102,6,6,12,0.5
234565,4,4,8,0.5
71193,3,3,6,0.5
234399,10,10,20,0.5
40222,3,3,6,0.5
190741,12,12,24,0.5
193798,5,5,10,0.5
38034,6,6,12,0.5
252347,7,7,14,0.5
247664,4,4,8,0.5
50612,4,4,8,0.5
35909,3,3,6,0.5
72990,8,8,16,0.5
142680,6,6,12,0.5
75119,4,4,8,0.5
191761,3,3,6,0.5
39345,12,12,24,0.5
75115,3,3,6,0.5
30120,3,3,6,0.5
50193,3,3,6,0.5
30081,9,9,18,0.5
142062,8,8,16,0.5
178035,7,7,14,0.5
50073,10,10,20,0.5
75089,7,7,14,0.5
247966,3,3,6,0.5
275264,3,3,6,0.5
74630,5,5,10,0.5
260388,7,7,14,0.5
248098,8,8,16,0.5
253106,4,4,8,0.5
193106,3,3,6,0.5
178058,3,3,6,0.5
172119,6,6,12,0.5
271557,3,3,6,0.5
49460,19,19,38,0.5
8937,6,6,12,0.5
141065,3,3,6,0.5
246820,4,4,8,0.5
164518,3,3,6,0.5
277623,3,3,6,0.5
177072,36,36,72,0.5
30495,6,6,12,0.5
38781,4,4,8,0.5
140196,3,3,6,0.5
247537,3,3,6,0.5
35918,13,13,26,0.5
179288,7,7,14,0.5
232052,7,7,14,0.5
163169,3,3,6,0.5
260419,7,7,14,0.5
140555,7,7,14,0.5
232583,4,4,8,0.5
163194,3,3,6,0.5
277203,3,3,6,0.5
233480,3,3,6,0.5
233445,9,9,18,0.5
39396,4,4,8,0.5
143011,3,3,6,0.5
174034,4,4,8,0.5
191523,6,6,12,0.5
140763,3,3,6,0.5
9177,4,4,8,0.5
75330,3,3,6,0.5
142823,3,3,6,0.5
248280,5,5,10,0.5
147752,5,5,10,0.5
161882,6,6,12,0.5
153513,9,9,18,0.5
168805,3,3,6,0.5
241265,4,4,8,0.5
6333,3,3,6,0.5
184789,6,6,12,0.5
244070,4,4,8,0.5
184890,4,4,8,0.5
6431,5,5,10,0.5
60392,3,3,6,0.5
42948,3,3,6,0.5
181995,3,3,6,0.5
254377,9,9,18,0.5
181956,3,3,6,0.5
169223,3,3,6,0.5
3817,3,3,6,0.5
240484,4,4,8,0.5
244277,11,11,22,0.5
152428,3,3,6,0.5
240318,5,5,10,0.5
255661,3,3,6,0.5
42847,3,3,6,0.5
62239,3,3,6,0.5
177295,7,7,14,0.5
62542,10,10,20,0.5
159754,3,3,6,0.5
42611,3,3,6,0.5
32034,4,4,8,0.5
185677,8,8,16,0.5
34932,5,5,10,0.5
31919,5,5,10,0.5
240370,8,8,16,0.5
169310,5,5,10,0.5
184401,14,14,28,0.5
55927,14,14,28,0.5
37244,3,3,6,0.5
44467,4,4,8,0.5
278843,6,6,12,0.5
44252,13,13,26,0.5
57833,3,3,6,0.5
242891,3,3,6,0.5
183101,9,9,18,0.5
155495,6,6,12,0.5
275611,3,3,6,0.5
176597,6,6,12,0.5
33816,6,6,12,0.5
183436,3,3,6,0.5
56663,3,3,6,0.5
182506,4,4,8,0.5
37311,7,7,14,0.5
168034,8,8,16,0.5
242143,10,10,20,0.5
59390,6,6,12,0.5
59499,4,4,8,0.5
154354,4,4,8,0.5
154137,3,3,6,0.5
5815,3,3,6,0.5
45068,3,3,6,0.5
176785,3,3,6,0.5
60040,3,3,6,0.5
243966,3,3,6,0.5
5963,3,3,6,0.5
37147,3,3,6,0.5
256023,4,4,8,0.5
43806,7,7,14,0.5
59150,10,10,20,0.5
63452,3,3,6,0.5
63956,13,13,26,0.5
239481,4,4,8,0.5
237856,6,6,12,0.5
170575,3,3,6,0.5
147947,5,5,10,0.5
188518,3,3,6,0.5
174501,3,3,6,0.5
237486,5,5,10,0.5
35233,5,5,10,0.5
53846,7,7,14,0.5
180580,3,3,6,0.5
161037,5,5,10,0.5
37239,3,3,6,0.5
237429,3,3,6,0.5
41080,3,3,6,0.5
237411,7,7,14,0.5
251613,11,11,22,0.5
237407,3,3,6,0.5
251721,3,3,6,0.5
180032,5,5,10,0.5
67840,38,38,76,0.5
161299,9,9,18,0.5
161348,4,4,8,0.5
146932,11,11,22,0.5
161391,3,3,6,0.5
274466,5,5,10,0.5
37623,6,6,12,0.5
161476,3,3,6,0.5
53256,8,8,16,0.5
245534,6,6,12,0.5
30854,3,3,6,0.5
179772,9,9,18,0.5
8284,3,3,6,0.5
41177,7,7,14,0.5
174625,3,3,6,0.5
36836,5,5,10,0.5
42458,11,11,22,0.5
64241,5,5,10,0.5
159834,10,10,20,0.5
7134,4,4,8,0.5
64435,4,4,8,0.5
181223,5,5,10,0.5
31846,12,12,24,0.5
65068,3,3,6,0.5
65183,3,3,6,0.5
150890,3,3,6,0.5
150767,3,3,6,0.5
244676,4,4,8,0.5
170012,3,3,6,0.5
244708,4,4,8,0.5
274423,4,4,8,0.5
149483,8,8,16,0.5
65913,4,4,8,0.5
31250,3,3,6,0.5
45255,3,3,6,0.5
31431,3,3,6,0.5
170264,4,4,8,0.5
35081,4,4,8,0.5
170255,3,3,6,0.5
259378,5,5,10,0.5
54605,4,4,8,0.5
160548,4,4,8,0.5
251495,5,5,10,0.5
35030,3,3,6,0.5
41676,3,3,6,0.5
181076,5,5,10,0.5
170054,3,3,6,0.5
277959,3,3,6,0.5
254376,3,3,6,0.5
38176,4,4,8,0.5
231357,4,4,8,0.5
92184,3,3,6,0.5
127648,4,4,8,0.5
127782,4,4,8,0.5
209174,12,12,24,0.5
224308,4,4,8,0.5
107865,7,7,14,0.5
263842,5,5,10,0.5
127404,3,3,6,0.5
214436,4,4,8,0.5
90776,5,5,10,0.5
21356,9,9,18,0.5
14667,7,7,14,0.5
269386,6,6,12,0.5
224646,21,21,42,0.5
201323,4,4,8,0.5
209464,6,6,12,0.5
91017,7,7,14,0.5
269439,7,7,14,0.5
202000,3,3,6,0.5
21462,3,3,6,0.5
125892,4,4,8,0.5
126053,3,3,6,0.5
93871,3,3,6,0.5
223554,3,3,6,0.5
203017,5,5,10,0.5
93355,3,3,6,0.5
25827,6,6,12,0.5
215278,7,7,14,0.5
25850,5,5,10,0.5
126736,24,24,48,0.5
223814,5,5,10,0.5
15819,6,6,12,0.5
93046,6,6,12,0.5
215627,3,3,6,0.5
15651,5,5,10,0.5
215388,5,5,10,0.5
202942,4,4,8,0.5
25410,5,5,10,0.5
14387,7,7,14,0.5
21252,7,7,14,0.5
209631,6,6,12,0.5
226554,3,3,6,0.5
20149,3,3,6,0.5
108827,3,3,6,0.5
13080,3,3,6,0.5
226702,4,4,8,0.5
226739,3,3,6,0.5
131686,8,8,16,0.5
85502,4,4,8,0.5
263078,3,3,6,0.5
132851,5,5,10,0.5
112672,5,5,10,0.5
112541,9,9,18,0.5
28076,3,3,6,0.5
109287,3,3,6,0.5
227295,3,3,6,0.5
198996,4,4,8,0.5
90075,4,4,8,0.5
86819,3,3,6,0.5
87155,3,3,6,0.5
89874,4,4,8,0.5
113661,5,5,10,0.5
113657,5,5,10,0.5
26624,3,3,6,0.5
225411,3,3,6,0.5
200674,8,8,16,0.5
26713,5,5,10,0.5
87051,5,5,10,0.5
225617,3,3,6,0.5
213851,4,4,8,0.5
113531,6,6,12,0.5
21229,3,3,6,0.5
113334,13,13,26,0.5
225912,6,6,12,0.5
13664,5,5,10,0.5
200493,3,3,6,0.5
88412,11,11,22,0.5
213312,3,3,6,0.5
94366,3,3,6,0.5
25395,6,6,12,0.5
17859,9,9,18,0.5
115953,3,3,6,0.5
100594,4,4,8,0.5
120082,3,3,6,0.5
120178,5,5,10,0.5
217056,8,8,16,0.5
19571,3,3,6,0.5
219924,6,6,12,0.5
100115,3,3,6,0.5
100053,3,3,6,0.5
23699,8,8,16,0.5
99146,3,3,6,0.5
99032,4,4,8,0.5
98930,7,7,14,0.5
221040,6,6,12,0.5
121592,3,3,6,0.5
216781,6,6,12,0.5
98758,28,28,56,0.5
100903,3,3,6,0.5
219546,12,12,24,0.5
103577,3,3,6,0.5
208019,6,6,12,0.5
116897,3,3,6,0.5
104123,3,3,6,0.5
116582,3,3,6,0.5
267529,3,3,6,0.5
18401,7,7,14,0.5
208406,25,25,50,0.5
104311,6,6,12,0.5
219278,4,4,8,0.5
116183,5,5,10,0.5
22975,3,3,6,0.5
104437,3,3,6,0.5
101305,23,23,46,0.5
119505,7,7,14,0.5
208378,3,3,6,0.5
18172,3,3,6,0.5
125519,30,30,60,0.5
121606,14,14,28,0.5
115537,5,5,10,0.5
123744,11,11,22,0.5
105476,4,4,8,0.5
16510,3,3,6,0.5
124363,12,12,24,0.5
25009,3,3,6,0.5
222506,3,3,6,0.5
204393,9,9,18,0.5
222220,12,12,24,0.5
95360,4,4,8,0.5
106280,5,5,10,0.5
203900,6,6,12,0.5
203877,3,3,6,0.5
106845,5,5,10,0.5
139141,9,9,18,0.5
223231,15,15,30,0.5
203621,3,3,6,0.5
204167,6,6,12,0.5
98723,11,11,22,0.5
96440,16,16,32,0.5
204698,3,3,6,0.5
221445,24,24,48,0.5
205554,3,3,6,0.5
205538,3,3,6,0.5
267249,5,5,10,0.5
24090,3,3,6,0.5
221705,17,17,34,0.5
98356,9,9,18,0.5
123608,7,7,14,0.5
98320,3,3,6,0.5
24391,3,3,6,0.5
205145,4,4,8,0.5
123160,3,3,6,0.5
123228,3,3,6,0.5
21903,4,4,8,0.5
16755,3,3,6,0.5
204844,3,3,6,0.5
216501,3,3,6,0.5
198012,11,11,22,0.5
103336,14,14,28,0.5
229742,3,3,6,0.5
135329,3,3,6,0.5
195100,4,4,8,0.5
195079,3,3,6,0.5
262118,3,3,6,0.5
134900,3,3,6,0.5
134863,3,3,6,0.5
11687,6,6,12,0.5
81045,4,4,8,0.5
111634,3,3,6,0.5
79172,3,3,6,0.5
270863,3,3,6,0.5
230105,3,3,6,0.5
78719,5,5,10,0.5
230687,3,3,6,0.5
11529,4,4,8,0.5
77772,3,3,6,0.5
12707,3,3,6,0.5
110493,3,3,6,0.5
28820,3,3,6,0.5
11788,3,3,6,0.5
196886,4,4,8,0.5
28222,4,4,8,0.5
136104,4,4,8,0.5
28592,3,3,6,0.5
28543,3,3,6,0.5
136382,34,34,68,0.5
135873,4,4,8,0.5
135869,3,3,6,0.5
135776,5,5,10,0.5
80661,3,3,6,0.5
195943,4,4,8,0.5
135703,10,10,20,0.5
80323,3,3,6,0.5
262525,3,3,6,0.5
262311,3,3,6,0.5
195469,7,7,14,0.5
20388,3,3,6,0.5
109955,16,16,32,0.5
135458,16,16,32,0.5
81855,4,4,8,0.5
79958,3,3,6,0.5
138239,5,5,10,0.5
77585,3,3,6,0.5
229243,3,3,6,0.5
28144,5,5,10,0.5
197997,4,4,8,0.5
211770,5,5,10,0.5
112148,3,3,6,0.5
227467,6,6,12,0.5
20484,3,3,6,0.5
11120,3,3,6,0.5
194514,3,3,6,0.5
266807,5,5,10,0.5
77052,3,3,6,0.5
260897,21,21,42,0.5
110317,5,5,10,0.5
100459,31,30,61,0.5081967213114754
178667,29,28,57,0.5087719298245614
225595,26,25,51,0.5098039215686274
40943,25,24,49,0.5102040816326531
255489,47,45,92,0.5108695652173914
193778,23,22,45,0.5111111111111111
270820,23,22,45,0.5111111111111111
142256,21,20,41,0.5121951219512195
96357,21,20,41,0.5121951219512195
85993,21,20,41,0.5121951219512195
85426,20,19,39,0.5128205128205128
173679,19,18,37,0.5135135135135135
123825,19,18,37,0.5135135135135135
123094,18,17,35,0.5142857142857142
264525,18,17,35,0.5142857142857142
213150,18,17,35,0.5142857142857142
2766,17,16,33,0.5151515151515151
13850,17,16,33,0.5151515151515151
245650,17,16,33,0.5151515151515151
167800,17,16,33,0.5151515151515151
51450,17,16,33,0.5151515151515151
224249,17,16,33,0.5151515151515151
217318,50,47,97,0.5154639175257731
140000,33,31,64,0.515625
98263,16,15,31,0.5161290322580645
266283,16,15,31,0.5161290322580645
143253,16,15,31,0.5161290322580645
111174,15,14,29,0.5172413793103449
139913,29,27,56,0.5178571428571429
238613,14,13,27,0.5185185185185185
142579,14,13,27,0.5185185185185185
238065,14,13,27,0.5185185185185185
63595,14,13,27,0.5185185185185185
244627,41,38,79,0.5189873417721519
117384,13,12,25,0.52
50895,26,24,50,0.52
245371,13,12,25,0.52
235392,24,22,46,0.5217391304347826
90198,12,11,23,0.5217391304347826
275970,24,22,46,0.5217391304347826
100088,12,11,23,0.5217391304347826
116005,12,11,23,0.5217391304347826
222035,12,11,23,0.5217391304347826
113904,12,11,23,0.5217391304347826
223438,12,11,23,0.5217391304347826
134797,23,21,44,0.5227272727272727
221732,22,20,42,0.5238095238095238
4017,44,40,84,0.5238095238095238
207246,11,10,21,0.5238095238095238
86835,11,10,21,0.5238095238095238
33974,11,10,21,0.5238095238095238
109491,11,10,21,0.5238095238095238
5582,33,30,63,0.5238095238095238
16996,11,10,21,0.5238095238095238
273979,22,20,42,0.5238095238095238
69405,11,10,21,0.5238095238095238
226965,42,38,80,0.525
53220,42,38,80,0.525
83637,21,19,40,0.525
62558,10,9,19,0.5263157894736842
49980,10,9,19,0.5263157894736842
202277,20,18,38,0.5263157894736842
65877,10,9,19,0.5263157894736842
154992,10,9,19,0.5263157894736842
276231,20,18,38,0.5263157894736842
97324,10,9,19,0.5263157894736842
88229,10,9,19,0.5263157894736842
91103,19,17,36,0.5277777777777778
57398,19,17,36,0.5277777777777778
164828,19,17,36,0.5277777777777778
238120,19,17,36,0.5277777777777778
51742,19,17,36,0.5277777777777778
251843,37,33,70,0.5285714285714286
197687,9,8,17,0.5294117647058824
27875,9,8,17,0.5294117647058824
87911,9,8,17,0.5294117647058824
201017,9,8,17,0.5294117647058824
32148,9,8,17,0.5294117647058824
29855,9,8,17,0.5294117647058824
48743,9,8,17,0.5294117647058824
16545,9,8,17,0.5294117647058824
264543,18,16,34,0.5294117647058824
238849,9,8,17,0.5294117647058824
17950,35,31,66,0.5303030303030303
231857,17,15,32,0.53125
227447,34,30,64,0.53125
197502,8,7,15,0.5333333333333333
139387,8,7,15,0.5333333333333333
179739,8,7,15,0.5333333333333333
271176,16,14,30,0.5333333333333333
104243,8,7,15,0.5333333333333333
185384,8,7,15,0.5333333333333333
5499,8,7,15,0.5333333333333333
196052,8,7,15,0.5333333333333333
68156,8,7,15,0.5333333333333333
159858,16,14,30,0.5333333333333333
66323,8,7,15,0.5333333333333333
152651,8,7,15,0.5333333333333333
212849,8,7,15,0.5333333333333333
254160,8,7,15,0.5333333333333333
214138,15,13,28,0.5357142857142857
87555,29,25,54,0.5370370370370371
229331,7,6,13,0.5384615384615384
74185,7,6,13,0.5384615384615384
183952,7,6,13,0.5384615384615384
220278,7,6,13,0.5384615384615384
271531,7,6,13,0.5384615384615384
19573,7,6,13,0.5384615384615384
94923,7,6,13,0.5384615384615384
231255,7,6,13,0.5384615384615384
124078,21,18,39,0.5384615384615384
35320,7,6,13,0.5384615384615384
42597,7,6,13,0.5384615384615384
55142,7,6,13,0.5384615384615384
59059,7,6,13,0.5384615384615384
104334,7,6,13,0.5384615384615384
61257,7,6,13,0.5384615384615384
251164,14,12,26,0.5384615384615384
278026,14,12,26,0.5384615384615384
86392,7,6,13,0.5384615384615384
269157,7,6,13,0.5384615384615384
129465,7,6,13,0.5384615384615384
224904,7,6,13,0.5384615384615384
128332,7,6,13,0.5384615384615384
276313,7,6,13,0.5384615384615384
149907,7,6,13,0.5384615384615384
218568,27,23,50,0.54
236058,27,23,50,0.54
165319,53,45,98,0.5408163265306123
83431,13,11,24,0.5416666666666666
75485,13,11,24,0.5416666666666666
182459,13,11,24,0.5416666666666666
278418,13,11,24,0.5416666666666666
67198,13,11,24,0.5416666666666666
101620,13,11,24,0.5416666666666666
186570,13,11,24,0.5416666666666666
244685,32,27,59,0.5423728813559322
73681,32,27,59,0.5423728813559322
93092,19,16,35,0.5428571428571428
27472,31,26,57,0.543859649122807
98026,6,5,11,0.5454545454545454
55272,6,5,11,0.5454545454545454
170513,30,25,55,0.5454545454545454
250936,6,5,11,0.5454545454545454
70666,30,25,55,0.5454545454545454
172203,6,5,11,0.5454545454545454
160574,6,5,11,0.5454545454545454
79923,6,5,11,0.5454545454545454
55006,6,5,11,0.5454545454545454
258270,18,15,33,0.5454545454545454
79942,6,5,11,0.5454545454545454
38703,6,5,11,0.5454545454545454
234954,6,5,11,0.5454545454545454
138995,18,15,33,0.5454545454545454
171082,6,5,11,0.5454545454545454
218121,30,25,55,0.5454545454545454
271195,24,20,44,0.5454545454545454
19336,6,5,11,0.5454545454545454
265620,6,5,11,0.5454545454545454
882,12,10,22,0.5454545454545454
118677,6,5,11,0.5454545454545454
68568,6,5,11,0.5454545454545454
170527,6,5,11,0.5454545454545454
49212,12,10,22,0.5454545454545454
49842,6,5,11,0.5454545454545454
132188,6,5,11,0.5454545454545454
38654,6,5,11,0.5454545454545454
86243,18,15,33,0.5454545454545454
235498,6,5,11,0.5454545454545454
189516,12,10,22,0.5454545454545454
105627,6,5,11,0.5454545454545454
200009,6,5,11,0.5454545454545454
77940,6,5,11,0.5454545454545454
85587,6,5,11,0.5454545454545454
74026,12,10,22,0.5454545454545454
146175,6,5,11,0.5454545454545454
11916,6,5,11,0.5454545454545454
182746,6,5,11,0.5454545454545454
228351,6,5,11,0.5454545454545454
5037,6,5,11,0.5454545454545454
233543,6,5,11,0.5454545454545454
16263,6,5,11,0.5454545454545454
136240,6,5,11,0.5454545454545454
202462,12,10,22,0.5454545454545454
15418,18,15,33,0.5454545454545454
34377,6,5,11,0.5454545454545454
25253,6,5,11,0.5454545454545454
115003,47,39,86,0.5465116279069767
240567,47,39,86,0.5465116279069767
187256,41,34,75,0.5466666666666666
83671,29,24,53,0.5471698113207547
224809,23,19,42,0.5476190476190477
115435,34,28,62,0.5483870967741935
66574,17,14,31,0.5483870967741935
110483,28,23,51,0.5490196078431373
101304,11,9,20,0.55
140036,11,9,20,0.55
143837,11,9,20,0.55
51365,11,9,20,0.55
127826,22,18,40,0.55
254822,11,9,20,0.55
218068,11,9,20,0.55
208897,11,9,20,0.55
11718,11,9,20,0.55
210685,11,9,20,0.55
174726,11,9,20,0.55
3371,11,9,20,0.55
37712,54,44,98,0.5510204081632653
90616,16,13,29,0.5517241379310345
159033,26,21,47,0.5531914893617021
260944,26,21,47,0.5531914893617021
47316,31,25,56,0.5535714285714286
232131,62,50,112,0.5535714285714286
33832,5,4,9,0.5555555555555556
15021,5,4,9,0.5555555555555556
216882,5,4,9,0.5555555555555556
251122,5,4,9,0.5555555555555556
196253,5,4,9,0.5555555555555556
206074,15,12,27,0.5555555555555556
30810,5,4,9,0.5555555555555556
258011,5,4,9,0.5555555555555556
176102,5,4,9,0.5555555555555556
268239,5,4,9,0.5555555555555556
200402,5,4,9,0.5555555555555556
99312,5,4,9,0.5555555555555556
252654,5,4,9,0.5555555555555556
31226,5,4,9,0.5555555555555556
230115,5,4,9,0.5555555555555556
12569,5,4,9,0.5555555555555556
86242,5,4,9,0.5555555555555556
8680,5,4,9,0.5555555555555556
176875,10,8,18,0.5555555555555556
45184,5,4,9,0.5555555555555556
271306,10,8,18,0.5555555555555556
264355,5,4,9,0.5555555555555556
146345,5,4,9,0.5555555555555556
116521,5,4,9,0.5555555555555556
184310,5,4,9,0.5555555555555556
177186,5,4,9,0.5555555555555556
135996,5,4,9,0.5555555555555556
247918,5,4,9,0.5555555555555556
165232,5,4,9,0.5555555555555556
60079,5,4,9,0.5555555555555556
210168,5,4,9,0.5555555555555556
138647,5,4,9,0.5555555555555556
174326,15,12,27,0.5555555555555556
84729,5,4,9,0.5555555555555556
177862,5,4,9,0.5555555555555556
176481,5,4,9,0.5555555555555556
119590,10,8,18,0.5555555555555556
247444,5,4,9,0.5555555555555556
27947,5,4,9,0.5555555555555556
145619,10,8,18,0.5555555555555556
262391,5,4,9,0.5555555555555556
138515,5,4,9,0.5555555555555556
178151,5,4,9,0.5555555555555556
195965,5,4,9,0.5555555555555556
93698,5,4,9,0.5555555555555556
187425,5,4,9,0.5555555555555556
261105,5,4,9,0.5555555555555556
109605,5,4,9,0.5555555555555556
174615,5,4,9,0.5555555555555556
43619,15,12,27,0.5555555555555556
225191,5,4,9,0.5555555555555556
43359,5,4,9,0.5555555555555556
96936,5,4,9,0.5555555555555556
244710,5,4,9,0.5555555555555556
216435,5,4,9,0.5555555555555556
232838,5,4,9,0.5555555555555556
7352,5,4,9,0.5555555555555556
43021,5,4,9,0.5555555555555556
3331,5,4,9,0.5555555555555556
253310,5,4,9,0.5555555555555556
63625,10,8,18,0.5555555555555556
105108,5,4,9,0.5555555555555556
34987,5,4,9,0.5555555555555556
31948,5,4,9,0.5555555555555556
233889,5,4,9,0.5555555555555556
222353,5,4,9,0.5555555555555556
95509,5,4,9,0.5555555555555556
24995,5,4,9,0.5555555555555556
55734,10,8,18,0.5555555555555556
244189,5,4,9,0.5555555555555556
170256,5,4,9,0.5555555555555556
3640,5,4,9,0.5555555555555556
32195,10,8,18,0.5555555555555556
3840,5,4,9,0.5555555555555556
222716,5,4,9,0.5555555555555556
211344,20,16,36,0.5555555555555556
157252,5,4,9,0.5555555555555556
251093,5,4,9,0.5555555555555556
24641,5,4,9,0.5555555555555556
37310,5,4,9,0.5555555555555556
108143,5,4,9,0.5555555555555556
16908,5,4,9,0.5555555555555556
71902,5,4,9,0.5555555555555556
82511,10,8,18,0.5555555555555556
13973,5,4,9,0.5555555555555556
135045,29,23,52,0.5576923076923077
253871,29,23,52,0.5576923076923077
146113,29,23,52,0.5576923076923077
236340,43,34,77,0.5584415584415584
245410,52,41,93,0.5591397849462365
88937,14,11,25,0.56
167746,14,11,25,0.56
81682,14,11,25,0.56
6073,14,11,25,0.56
110029,14,11,25,0.56
120396,28,22,50,0.56
157811,14,11,25,0.56
209756,23,18,41,0.5609756097560976
59912,9,7,16,0.5625
164926,9,7,16,0.5625
133935,9,7,16,0.5625
243930,18,14,32,0.5625
805,9,7,16,0.5625
95010,9,7,16,0.5625
278137,9,7,16,0.5625
134311,9,7,16,0.5625
188483,9,7,16,0.5625
151104,9,7,16,0.5625
140069,9,7,16,0.5625
197206,9,7,16,0.5625
162780,9,7,16,0.5625
55493,22,17,39,0.5641025641025641
141710,22,17,39,0.5641025641025641
141444,39,30,69,0.5652173913043478
189080,13,10,23,0.5652173913043478
76942,13,10,23,0.5652173913043478
141491,13,10,23,0.5652173913043478
144478,13,10,23,0.5652173913043478
33124,30,23,53,0.5660377358490566
197364,30,23,53,0.5660377358490566
238557,17,13,30,0.5666666666666667
63854,17,13,30,0.5666666666666667
199416,17,13,30,0.5666666666666667
246759,17,13,30,0.5666666666666667
218608,38,29,67,0.5671641791044776
21540,4,3,7,0.5714285714285714
40511,4,3,7,0.5714285714285714
114581,8,6,14,0.5714285714285714
253322,4,3,7,0.5714285714285714
213064,4,3,7,0.5714285714285714
172331,4,3,7,0.5714285714285714
208620,4,3,7,0.5714285714285714
213197,4,3,7,0.5714285714285714
19233,4,3,7,0.5714285714285714
251642,4,3,7,0.5714285714285714
170742,4,3,7,0.5714285714285714
173951,4,3,7,0.5714285714285714
267180,4,3,7,0.5714285714285714
167189,4,3,7,0.5714285714285714
253867,4,3,7,0.5714285714285714
114634,4,3,7,0.5714285714285714
215256,4,3,7,0.5714285714285714
251606,8,6,14,0.5714285714285714
103467,4,3,7,0.5714285714285714
44663,4,3,7,0.5714285714285714
211360,4,3,7,0.5714285714285714
108563,4,3,7,0.5714285714285714
20060,24,18,42,0.5714285714285714
250405,4,3,7,0.5714285714285714
38091,4,3,7,0.5714285714285714
112512,4,3,7,0.5714285714285714
43852,4,3,7,0.5714285714285714
215180,4,3,7,0.5714285714285714
44985,4,3,7,0.5714285714285714
109013,4,3,7,0.5714285714285714
115679,4,3,7,0.5714285714285714
167722,4,3,7,0.5714285714285714
266109,4,3,7,0.5714285714285714
266331,4,3,7,0.5714285714285714
208700,4,3,7,0.5714285714285714
171986,4,3,7,0.5714285714285714
41760,4,3,7,0.5714285714285714
265972,4,3,7,0.5714285714285714
34115,4,3,7,0.5714285714285714
505,4,3,7,0.5714285714285714
150657,4,3,7,0.5714285714285714
150587,4,3,7,0.5714285714285714
88330,4,3,7,0.5714285714285714
88288,4,3,7,0.5714285714285714
88187,4,3,7,0.5714285714285714
131182,4,3,7,0.5714285714285714
273318,4,3,7,0.5714285714285714
31446,4,3,7,0.5714285714285714
188027,4,3,7,0.5714285714285714
238319,4,3,7,0.5714285714285714
31229,4,3,7,0.5714285714285714
148239,4,3,7,0.5714285714285714
238057,8,6,14,0.5714285714285714
148191,4,3,7,0.5714285714285714
131657,4,3,7,0.5714285714285714
148124,4,3,7,0.5714285714285714
89307,4,3,7,0.5714285714285714
89852,4,3,7,0.5714285714285714
15497,4,3,7,0.5714285714285714
127168,4,3,7,0.5714285714285714
223892,4,3,7,0.5714285714285714
26371,8,6,14,0.5714285714285714
184562,4,3,7,0.5714285714285714
184629,8,6,14,0.5714285714285714
151107,4,3,7,0.5714285714285714
91165,4,3,7,0.5714285714285714
240495,4,3,7,0.5714285714285714
152435,8,6,14,0.5714285714285714
61427,16,12,28,0.5714285714285714
90517,4,3,7,0.5714285714285714
6789,4,3,7,0.5714285714285714
14180,4,3,7,0.5714285714285714
6537,4,3,7,0.5714285714285714
27891,4,3,7,0.5714285714285714
227282,4,3,7,0.5714285714285714
30989,4,3,7,0.5714285714285714
73622,4,3,7,0.5714285714285714
11832,4,3,7,0.5714285714285714
192176,4,3,7,0.5714285714285714
73837,4,3,7,0.5714285714285714
141958,12,9,21,0.5714285714285714
195049,4,3,7,0.5714285714285714
259829,4,3,7,0.5714285714285714
141310,4,3,7,0.5714285714285714
232292,4,3,7,0.5714285714285714
194636,4,3,7,0.5714285714285714
271503,4,3,7,0.5714285714285714
194605,8,6,14,0.5714285714285714
231823,4,3,7,0.5714285714285714
231560,4,3,7,0.5714285714285714
261998,20,15,35,0.5714285714285714
142661,4,3,7,0.5714285714285714
30245,4,3,7,0.5714285714285714
143939,4,3,7,0.5714285714285714
236621,4,3,7,0.5714285714285714
30985,12,9,21,0.5714285714285714
236595,4,3,7,0.5714285714285714
28096,4,3,7,0.5714285714285714
189320,4,3,7,0.5714285714285714
69252,4,3,7,0.5714285714285714
